"","V1","V2"
"1",0.00245637953260995,0.00863005957761345
"2",0.00264777478744787,0.0108505284212593
"3",0.00315994354502605,0.00725094782072618
"4",0.00301935355485622,0.00844875836537935
"5",0.00397279883953518,0.0166656044332933
"6",0.0026716884811319,0.0109785854628721
"7",0.00373162393121201,0.0082620513161841
"8",0.00373503730095326,0.0192797485936216
"9",0.00386305203962133,0.0122353886088866
"10",0.00364786702559275,0.00891015002415194
"11",0.00473943702948722,0.0122870181063814
"12",0.00337363903429987,0.00888120714046412
"13",0.00338383897038182,0.0125768450456504
"14",0.00245441075222566,0.0080832679761702
"15",0.00348996207940948,0.0102793245449537
"16",0.00417583488843525,0.0140516506098462
"17",0.00306685773745217,0.00891427061360677
"18",0.00386572904985072,0.0108740521128772
"19",0.00369262559909936,0.0102858304756093
"20",0.00303220957427316,0.00778981773180958
"21",0.00377937426614134,0.0102933248371207
"22",0.00420152744195212,0.00993883656869816
"23",0.00282199626573827,0.00779382328584509
"24",0.00389252107316495,0.0163186067547156
"25",0.00345418193482141,0.0119595103537561
"26",0.00281391596468057,0.00738784122217446
"27",0.00439978515563249,0.0111403805746868
"28",0.00291352382640087,0.00927392266451714
"29",0.00332690627397175,0.00892903042784354
"30",0.00361552172777366,0.00912375753180601
"31",0.00329087253371025,0.00995129583442583
"32",0.00303644854525807,0.0104167251110756
"33",0.00348553982127852,0.0163970044154893
"34",0.00334705670305859,0.011974178900945
"35",0.00287289877528024,0.00808327698677942
"36",0.00299906106442474,0.00835671759919787
"37",0.00303546010697836,0.00999714262327502
"38",0.00307407967275658,0.00954531664435804
"39",0.00275604882527421,0.00722714897231886
"40",0.00392072360534798,0.0118703000017036
"41",0.00441870077781748,0.0108484595411814
"42",0.00340946374224334,0.0112805219365962
"43",0.00397148445400239,0.00852034996596153
"44",0.00302464813228975,0.00993217039303823
"45",0.00294827241447405,0.00762780273479772
"46",0.00376088060343127,0.00932780301882874
"47",0.00314101961751687,0.0132716595913964
"48",0.00321320856916321,0.00688339555011636
"49",0.0041695951729319,0.0153863866283808
"50",0.00293809491723855,0.00781559364544568
"51",0.00348324471740643,0.0116017345206607
"52",0.00360623022906205,0.0112743751188803
"53",0.00291836783763673,0.00745599868079517
"54",0.00268807074584816,0.00839813030130783
"55",0.00302442762048706,0.00944164345186065
"56",0.00373233694416664,0.0127475368117142
"57",0.00336580726338796,0.0123648845578067
"58",0.00411768879914579,0.0190152220925339
"59",0.00235813301069953,0.00761055088697057
"60",0.00289136369783548,0.00773696640781887
"61",0.0028678564592969,0.00871665349277997
"62",0.00382055258875503,0.0102251099946664
"63",0.00413254068334158,0.0154768354988705
"64",0.00323132705105609,0.00743551169306289
"65",0.00309804540304449,0.00910376182691207
"66",0.00413982482230273,0.0101389907430169
"67",0.00328368502746487,0.00740009694103147
"68",0.00341518171489741,0.00959543730417511
"69",0.00305239321358936,0.0131498014613374
"70",0.00328145942782038,0.00823120130453295
"71",0.00418589696187489,0.0100785687904001
"72",0.0026040624778024,0.00962147429103993
"73",0.00309357936186861,0.00841547926456441
"74",0.00270297488546154,0.00821976383160915
"75",0.00406749825677505,0.0108851392217804
"76",0.00344133342379615,0.0167543176421643
"77",0.00318751570882742,0.0100815686844892
"78",0.00351076054586307,0.00987653886985547
"79",0.00358768909159142,0.0170937446424085
"80",0.00215281623928033,0.00390395222366877
"81",0.0040281767555452,0.00761675427059979
"82",0.00200623442085387,0.00553998444430225
"83",0.00347038571974729,0.0112587239922271
"84",0.0030630402023845,0.0102772029523306
"85",0.0038519264725819,0.0134552045406762
"86",0.00260129491902773,0.00722756239712576
"87",0.00322026030489546,0.00803313066282882
"88",0.0034826479778083,0.00974546898338513
"89",0.00411013464078785,0.0143347181233437
"90",0.00327072922200411,0.00896321811156831
"91",0.0025944191219046,0.00836667278325397
"92",0.00348522195706674,0.00760348451989851
"93",0.00452789404977645,0.0143009154429719
"94",0.00374380169967562,0.0121325165854348
"95",0.00353003437597722,0.0110539734351611
"96",0.00472045784573432,0.0164461571632644
"97",0.00334789984793557,0.00775557523012963
"98",0.00347075029419134,0.0100122544743546
"99",0.00335675555412249,0.0111091911724995
"100",0.00310855257474789,0.0114410611949232
"101",0.0034218541742837,0.00955782449031054
"102",0.00282539215499001,0.0131765245711481
"103",0.00330319609873415,0.00986721243098142
"104",0.00286248265231172,0.0103099636712796
"105",0.0039689063996911,0.0133528449304887
"106",0.00295075551528941,0.00846924149444176
"107",0.00446786042815012,0.0146805563029291
"108",0.00286465940829029,0.00904569444691266
"109",0.0033253109856175,0.00860376520643284
"110",0.00341775366802916,0.00853356953763756
"111",0.00273846834173943,0.00735903995873576
"112",0.00404862629437469,0.0119626185234846
"113",0.00391237590020994,0.0104613522907452
"114",0.00348662597981001,0.00634351761425517
"115",0.00292228063253409,0.00909411256310674
"116",0.00286113016231751,0.00876118784132361
"117",0.00340239261504505,0.00903547010270792
"118",0.00303231384745174,0.00728039979507087
"119",0.00322741479630076,0.00797950411007704
"120",0.00359450960511158,0.00910020781885061
"121",0.00413261602901294,0.0130917680650193
"122",0.00235504105560594,0.00590892358036844
"123",0.00328651839562025,0.0149662298888368
"124",0.00272118799205793,0.0120147669389233
"125",0.003929103966439,0.0096364220994825
"126",0.00336135878892129,0.00830599256451566
"127",0.00320693053312633,0.00995429629239252
"128",0.00297706274731311,0.0109804518076766
"129",0.00472507736582938,0.0129260982432414
"130",0.00393528642069462,0.0139344356902279
"131",0.00294431271832706,0.00811553065414195
"132",0.00235374074025084,0.00590432462806703
"133",0.00342052328474634,0.00981931503812887
"134",0.00262780816098356,0.00732765513527087
"135",0.00267024737796308,0.00760522121431031
"136",0.0029821318882979,0.00945384108405708
"137",0.00367694686997083,0.00747293719936883
"138",0.00449348088535398,0.0116798110641212
"139",0.00329387655085613,0.00927884163390554
"140",0.00327098607751288,0.0106700499945528
"141",0.00414199933540812,0.0147730161096619
"142",0.00332015562831786,0.0119024087698243
"143",0.00279549158114876,0.00854764101442878
"144",0.00340156330322225,0.00947199392570374
"145",0.00341774992183876,0.00706334559476166
"146",0.00299704546510449,0.00887182451932542
"147",0.00341621807490452,0.0109509483579818
"148",0.00353426562692007,0.0111856793294845
"149",0.00229562610973909,0.00881512044639798
"150",0.00308657887149475,0.00823498851641461
"151",0.00357309302813965,0.0171554512029041
"152",0.00455365165351744,0.0125558671337168
"153",0.00392814275280825,0.01366553384534
"154",0.00493115550174889,0.0126958299284907
"155",0.00459873469094302,0.0102978440721311
"156",0.00313706203643195,0.00902395349481825
"157",0.00416301802305267,0.0113188828059563
"158",0.00291142599254818,0.00641491966818307
"159",0.00324637267393283,0.00621931044253314
"160",0.00382803182536964,0.013331778150994
"161",0.00339052551062307,0.0082069187779715
"162",0.00230333414515164,0.00618301866936561
"163",0.00361077430787818,0.00979986400834684
"164",0.0039257237289995,0.0117963121743701
"165",0.00355748859071941,0.00902884784705475
"166",0.00319894262180046,0.00982586690866347
"167",0.00237142637060614,0.00806868486613735
"168",0.0032298701062732,0.0137547202736672
"169",0.00307529255714204,0.0108647752715005
"170",0.00290744403838325,0.00998226908030328
"171",0.00453310374884743,0.0119687442469802
"172",0.00309863166690202,0.00660913206117072
"173",0.00450445176788706,0.014621035337974
"174",0.00268472071574629,0.00698175031924911
"175",0.00321321827512369,0.013063271227335
"176",0.00338336175793012,0.00944358326805135
"177",0.00361111086911807,0.00946403293214743
"178",0.00220900653212332,0.00579080837995475
"179",0.00353696303224753,0.00909615797700062
"180",0.00327093619068245,0.00896866769356927
"181",0.00325688958228123,0.00772555132782461
"182",0.00292397597268851,0.00862680631784234
"183",0.00424321943392462,0.0104233527874036
"184",0.00348292473481242,0.00698027346606626
"185",0.00372887646361594,0.0111465267325695
"186",0.00453316275799533,0.0156136428030754
"187",0.00286756099258125,0.00705215230852781
"188",0.00394743863237799,0.0113639537942291
"189",0.00327652761586775,0.00894254598140298
"190",0.00267764865869946,0.00837687241907627
"191",0.0033946550495624,0.00969125975782432
"192",0.00336124568479325,0.00943996768818496
"193",0.00365687024354281,0.0102023536549695
"194",0.00506904051580749,0.019518011984758
"195",0.00364505070997199,0.0150322878243967
"196",0.00268242139055344,0.00657797479618955
"197",0.00277173966258289,0.00947460438148392
"198",0.00406516169809355,0.0116700403277482
"199",0.00300837285576049,0.00655321963697352
"200",0.00356104575839198,0.0119186742736451
"201",0.00300224016133604,0.0101018643796934
"202",0.00348755690739853,0.0139897439128729
"203",0.00300023451226254,0.00710890340052718
"204",0.00482681784998649,0.0122590634730146
"205",0.00325432226749805,0.00824616643927313
"206",0.00272776887145267,0.00710772870613123
"207",0.00318881639299334,0.0114900736812354
"208",0.00340482210530004,0.00941974409073588
"209",0.00528509926812368,0.0223584716068754
"210",0.0034052499995306,0.010407606525333
"211",0.00289976947282202,0.00895079476953133
"212",0.00329039848303423,0.0115035991992019
"213",0.00407756024546689,0.0148292256905371
"214",0.00352023582869235,0.00941630166690615
"215",0.003974638492226,0.0129485449872742
"216",0.00332360116048004,0.0110971198622623
"217",0.00461300902070038,0.0109919346057888
"218",0.00350409738045752,0.0114346011791151
"219",0.00299062510798045,0.00922987230433536
"220",0.00460554324319576,0.014383601454781
"221",0.00284518934742401,0.00978798024183741
"222",0.00397229580631352,0.00741684104120596
"223",0.00378668254715451,0.00976609636958781
"224",0.00295869520164685,0.00996177759804763
"225",0.00304965008238631,0.0133231332711422
"226",0.00248270733419725,0.00634718666372924
"227",0.00451373292011475,0.00992632431929879
"228",0.00418053636461605,0.0108214319252704
"229",0.00346681241884509,0.010821096049491
"230",0.00291507394820269,0.0112053687723925
"231",0.00315936017983909,0.0101425169250053
"232",0.0048764837092152,0.0182994802451559
"233",0.00303654001132945,0.0086393568929504
"234",0.00310920725520321,0.00930274161000885
"235",0.00245777715288511,0.00752214522651859
"236",0.00278536988938418,0.00932624535973178
"237",0.00397164061681042,0.0146287671089067
"238",0.00397445087998528,0.0102874203245737
"239",0.00459225837949305,0.0137403960020303
"240",0.00340552798431759,0.00890437747277004
"241",0.00346234803692309,0.0103963133450061
"242",0.00333068342902461,0.0128262954121528
"243",0.00322384871965366,0.0149518069220194
"244",0.00288630142073577,0.00622375895539214
"245",0.00416561023385876,0.0141343552822306
"246",0.00375644932509392,0.00789127863258229
"247",0.00507060157012701,0.0148024846513266
"248",0.00386731575056276,0.013007830543086
"249",0.00319535447500276,0.00945838620178599
"250",0.00350342480952238,0.00920825371930024
"251",0.00288229747704471,0.00643546208686013
"252",0.00358480556243001,0.00957853454170003
"253",0.00356731665193224,0.0103591096090129
"254",0.00329818246756163,0.00661048824159736
"255",0.00361741189646791,0.0101356244845123
"256",0.00362755309459113,0.0100560358092031
"257",0.0028687761473179,0.00733969953796547
"258",0.00328329796206581,0.00757951032226612
"259",0.00321035630410947,0.0104738882699467
"260",0.00285173199673005,0.00557353173232408
"261",0.00317066588793529,0.0099796594732285
"262",0.00326062012148596,0.0109181773096573
"263",0.00314194751141409,0.0106859201511152
"264",0.00360145758060922,0.00842927825170534
