"","V1","V2"
"1",0.00203393305060631,0.00293274379880121
"2",0.00219577601063646,0.00427627671807415
"3",0.00228815612130995,0.00203431284984785
"4",0.00186430024973777,0.00241366148735066
"5",0.00193066911315827,0.00239123455526632
"6",0.00184831982700498,0.00250901434902546
"7",0.00144707849661097,0.00146314438965163
"8",0.00309979809085626,0.00356732451444642
"9",0.00149630970969982,0.0018468053499993
"10",0.00229029626583382,0.00218340189353372
"11",0.00208724864904153,0.00265032634577468
"12",0.00296903030334497,0.00471217027898847
"13",0.00138275229095292,0.00203249154951744
"14",0.00142591957243336,0.00351695137715759
"15",0.00269644960774895,0.0029063147652706
"16",0.00214953033569727,0.00388315224421163
"17",0.00178674471809799,0.0020932601510985
"18",0.00256656852589791,0.00371466869731412
"19",0.00152832942414529,0.00186740206327819
"20",0.00161660557751288,0.00253003097439414
"21",0.00165853094074438,0.0022435303920343
"22",0.00203473213212862,0.00204531646621712
"23",0.00161520221423525,0.00203375110104023
"24",0.00140294145903992,0.00198884549422061
"25",0.00217609198120996,0.00369257635168256
"26",0.00269999240722103,0.00251701259158821
"27",0.00219012587443233,0.00274754308594282
"28",0.00342009094927796,0.00335182357033467
"29",0.00168495122279472,0.0018238253966228
"30",0.00166364765543372,0.0019018237443586
"31",0.00225231630654854,0.00278387567256466
"32",0.00221696651631915,0.00224961508955035
"33",0.00213166356942644,0.00423337565595266
"34",0.00270046648059717,0.00433637129435225
"35",0.00233162385803908,0.00380290107854547
"36",0.0015488896941645,0.00110402140073109
"37",0.00331599613963303,0.00343258268584385
"38",0.00187769199424811,0.00261683837980323
"39",0.00201304768478583,0.00319980320707172
"40",0.00202518957722323,0.00289824107827541
"41",0.0021906730929207,0.00325102541383938
"42",0.00167044874228646,0.00259114334018849
"43",0.00180149962244181,0.00181854764222046
"44",0.00131000917386189,0.00171841755968045
"45",0.00253771628669155,0.00241764028620037
"46",0.00185493742912452,0.00221986526159153
"47",0.00304071935997987,0.00280683684063196
"48",0.00164699131855625,0.00186600780545946
"49",0.00116990132135681,0.00149497238726843
